hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
1983,1616598000,82199121,82199121,26565217,20488,5112,37666907,44455741,58895,17578,769,4343,0.000716492,0.000213847,99.9284,0.0213847,81297890,53597111,27089559,26910906,27077223,2659,26908068,5,174,22,152,9.32886e-08,3.24644e-06,100,0.000324644,54208331,26686205,26620695,26724178,371125,26603187,37973,17508,65510,7703,57807,8494,62302,0.000656069,0.00245483,99.9344,0.245483,0.000470254,0.000512437,99.9638,0.0130725,77414,38480,-48171,371125,-341882,18446744073709542379
1984,1616601600,82246834,82246834,26582488,20503,5112,37688851,44481467,58938,17578,769,4343,0.000716599,0.000213723,99.9283,0.0213723,81339235,53626255,27106808,26928155,27094472,2659,26925317,5,174,22,152,9.32379e-08,3.24468e-06,100,0.000324468,54232427,26698100,26632590,26736073,371278,26615071,37973,17519,65510,7703,57807,8494,62302,0.000656189,0.00245373,99.9344,0.245373,0.000470329,0.000512157,99.9637,0.0130651,82768,43692,-48160,371278,-336670,18446744073709542532
1985,1616605200,82292798,82292798,26598680,20516,5112,37710172,44506071,58977,17578,769,4343,0.000716673,0.000213603,99.9283,0.0213603,81373008,53651008,27122978,26944325,27110642,2659,26941487,5,174,22,152,9.31949e-08,3.24318e-06,100,0.000324318,54250030,26706683,26641173,26744660,371492,26623648,37977,17525,65510,7703,57807,8494,62302,0.000656203,0.00245294,99.9344,0.245294,0.000470377,0.000511907,99.9637,0.0130583,90355,51071,-48154,371492,-329291,18446744073709542746
1986,1616608800,82335204,82335204,26613382,20526,5112,37729819,44528804,59003,17578,769,4343,0.000716619,0.000213493,99.9283,0.0213493,81412411,53677902,27137671,26959018,27125335,2659,26956180,5,174,22,152,9.31482e-08,3.24156e-06,100,0.000324156,54274740,26718884,26653372,26756861,371645,26635838,37977,17534,65512,7705,57807,8496,62302,0.00065624,0.0024519,99.9344,0.24519,0.000470356,0.000511663,99.9637,0.0130517,92849,53419,-48147,371645,-326943,18446744073709542899
1987,1616612400,82375094,82375094,26627549,20538,5112,37748169,44550307,59040,17578,769,4343,0.000716721,0.00021339,99.9283,0.021339,81438934,53698004,27151827,26973174,27139491,2659,26970336,5,174,22,152,9.31133e-08,3.24034e-06,100,0.000324034,54287107,26724830,26659317,26762809,371877,26641780,37979,17537,65513,7706,57807,8497,62302,0.000656206,0.00245139,99.9344,0.245139,0.000470411,0.000511462,99.9637,0.0130459,101060,61400,-48145,371877,-318962,18446744073709543131
1988,1616616000,82416833,82416833,26642560,20547,5112,37767027,44573167,59061,17578,769,4343,0.000716613,0.000213282,99.9283,0.0213282,81512601,53741976,27166828,26988175,27154492,2659,26985337,5,174,22,152,9.30371e-08,3.23769e-06,100,0.000323769,54345773,26753801,26688285,26791781,372238,26670729,37980,17556,65516,7709,57807,8500,62302,0.000656206,0.00244885,99.9344,0.244885,0.000470326,0.000511121,99.9637,0.0130377,87093,47088,-48129,372238,-333274,18446744073709543492
1989,1616619600,82457365,82457365,26656833,20563,5112,37785935,44594751,59101,17578,769,4343,0.000716746,0.000213177,99.9283,0.0213177,81549046,53767148,27181087,27002434,27168751,2659,26999596,5,174,22,152,9.29936e-08,3.23618e-06,100,0.000323618,54367959,26764714,26699198,26802694,372418,26681629,37980,17569,65516,7709,57807,8500,62302,0.000656424,0.00244785,99.9343,0.244785,0.00047043,0.00051088,99.9637,0.0130314,90439,50267,-48116,372418,-330095,18446744073709543672
1990,1616623200,82493265,82493265,26669694,20572,5112,37802465,44614098,59124,17578,769,4343,0.000716713,0.000213084,99.9283,0.0213084,81578238,53787949,27193927,27015274,27181591,2659,27012436,5,174,22,152,9.29576e-08,3.23493e-06,100,0.000323493,54384311,26772675,26707159,26810655,372633,26689585,37980,17574,65516,7709,57807,8500,62302,0.000656416,0.00244712,99.9343,0.244712,0.000470415,0.000510678,99.9637,0.013026,95318,54936,-48111,372633,-325426,18446744073709543887
1991,1616626800,82528627,82528627,26682234,20579,5112,37818840,44633061,59148,17578,769,4343,0.000716697,0.000212993,99.9283,0.0212993,81623570,53816743,27206467,27027814,27194131,2659,27024976,5,174,22,152,9.29079e-08,3.23319e-06,100,0.000323319,54417103,26788929,26723412,26826910,372773,26705829,37981,17583,65517,7710,57807,8501,62302,0.000656353,0.00244567,99.9344,0.244567,0.000470385,0.000510432,99.9637,0.0130199,91605,51091,-48103,372773,-329271,18446744073709544027
1992,1616630400,82560179,82560179,26693456,20588,5112,37833479,44649950,59172,17578,769,4343,0.000716714,0.000212911,99.9283,0.0212911,81662391,53841618,27217669,27039016,27205333,2659,27036178,5,174,22,152,9.2865e-08,3.2317e-06,100,0.00032317,54444722,26802602,26737080,26840583,372909,26719486,37981,17594,65522,7715,57807,8506,62302,0.000656429,0.00244461,99.9344,0.244461,0.000470398,0.000510244,99.9637,0.0130145,89139,48495,-48097,372909,-331867,18446744073709544163
1993,1616634000,82593919,82593919,26703826,20598,5115,37851567,44665555,59205,17592,772,4343,0.00071682,0.000212994,99.9283,0.0212994,81710032,53870555,27228042,27049389,27215706,2659,27046551,5,174,22,152,9.28151e-08,3.22996e-06,100,0.000322996,54481990,26821166,26755630,26859147,372978,26738024,37981,17606,65536,7729,57807,8523,62302,0.000656422,0.00244344,99.9344,0.244344,0.000470439,0.000510161,99.9637,0.0130188,80962,40247,-48099,372978,-340115,18446744073709544232
1994,1616637600,82622004,82622004,26712965,20603,5116,37865372,44679809,59220,17603,773,4343,0.000716758,0.000213055,99.9283,0.0213055,81730777,53885433,27237179,27058526,27224843,2659,27055688,5,174,22,152,9.27895e-08,3.22907e-06,100,0.000322907,54493598,26826907,26761371,26864888,373041,26743762,37981,17609,65536,7729,57807,8524,62302,0.000656393,0.00244292,99.9344,0.244292,0.000470409,0.000510076,99.9637,0.0130227,84358,43583,-48096,373041,-336779,18446744073709544295
1995,1616641200,82656080,82656080,26721699,20611,5122,37885982,44693224,59233,17641,779,4343,0.00071662,0.000213427,99.9283,0.0213427,81756648,53902653,27245890,27067237,27233554,2659,27064399,5,174,22,152,9.27598e-08,3.22804e-06,100,0.000322804,54510758,26835416,26769877,26873397,373112,26752262,37981,17615,65539,7732,57807,8533,62302,0.000656409,0.00244226,99.9344,0.244226,0.000470353,0.000510141,99.9637,0.0130457,84563,43720,-48093,373112,-336642,18446744073709544366
1996,1616644800,82692462,82692462,26730070,20622,5128,37908654,44706861,59256,17691,785,4343,0.000716583,0.000213937,99.9283,0.0213937,81782590,53919897,27254668,27076015,27242327,2664,27073172,5,174,22,152,9.27301e-08,3.22701e-06,100,0.000322701,54527922,26843882,26778343,26881863,373228,26760722,37981,17621,65539,7732,57807,8539,62302,0.000656425,0.00244149,99.9343,0.244149,0.000470352,0.000510253,99.9637,0.0130771,84870,43917,-48087,373228,-336445,18446744073709544482
1997,1616648400,82717058,82717058,26738634,20622,5128,37919952,44720159,59256,17691,785,4343,0.00071637,0.000213874,99.9284,0.0213874,81813883,53939778,27263237,27084584,27250896,2664,27081741,5,174,22,152,9.2696e-08,3.22582e-06,100,0.000322582,54550646,26855194,26789655,26893175,373278,26772030,37981,17625,65539,7732,57807,8539,62302,0.000656298,0.00244046,99.9344,0.244046,0.000470216,0.000510079,99.9638,0.0130729,82127,41128,-48083,373278,-339234,18446744073709544532
1998,1616652000,82745876,82745876,26748738,20631,5129,37933459,44735444,59280,17693,786,4343,0.00071641,0.000213823,99.9284,0.0213823,81850258,53962933,27273327,27094674,27260986,2664,27091831,5,174,22,152,9.26562e-08,3.22444e-06,100,0.000322444,54576931,26868259,26802718,26906240,373355,26785084,37981,17634,65541,7734,57807,8542,62302,0.000656313,0.00243935,99.9344,0.243935,0.000470231,0.0005099,99.9637,0.0130694,79154,38085,-48076,373355,-342277,18446744073709544609
1999,1616655600,82779047,82779047,26760658,20633,5129,37948403,44753667,59284,17693,786,4343,0.000716172,0.000213738,99.9284,0.0213738,81889702,53988548,27285244,27106591,27272903,2664,27103748,5,174,22,152,9.26122e-08,3.22291e-06,100,0.000322291,54604458,26881957,26816404,26919938,373420,26798768,37981,17636,65553,7746,57807,8554,62302,0.000656053,0.00243855,99.9344,0.243855,0.000470059,0.000509748,99.9638,0.0130638,77385,36241,-48086,373420,-344121,18446744073709544674
2000,1616659200,82816359,82816359,26774157,20640,5129,37965218,44774151,59297,17693,786,4343,0.000716006,0.000213641,99.9284,0.0213641,81940405,54020549,27298725,27120072,27286384,2664,27117229,5,174,22,152,9.25574e-08,3.221e-06,100,0.0003221,54641680,26900477,26834919,26938458,373510,26817274,37981,17645,65558,7751,57807,8559,62302,0.000655936,0.00243706,99.9344,0.243706,0.000469942,0.000509505,99.9638,0.0130571,72351,31121,-48082,373510,-349241,18446744073709544764
2001,1616662800,82863939,82863939,26788845,20654,5129,37989298,44797614,59334,17693,786,4343,0.000716041,0.000213519,99.9284,0.0213519,81985100,54050524,27314183,27135530,27301837,2669,27132682,5,174,22,152,9.2506e-08,3.21921e-06,100,0.000321921,54670917,26914994,26849430,26952975,373611,26831771,37981,17659,65564,7757,57807,8565,62302,0.000656103,0.00243597,99.9344,0.243597,0.000469989,0.000509255,99.9638,0.0130498,73293,31970,-48074,373611,-348392,18446744073709544865
2002,1616666400,82908431,82908431,26803287,20662,5129,38010784,44820594,59360,17693,786,4343,0.000715971,0.000213404,99.9284,0.0213404,82026145,54078487,27329235,27150582,27316888,2670,27147733,5,174,22,152,9.24582e-08,3.21755e-06,100,0.000321755,54696910,26927905,26862341,26965886,373696,26844676,37981,17665,65564,7757,57807,8565,62302,0.000656011,0.0024348,99.9344,0.24348,0.000469939,0.00050899,99.9638,0.0130429,75433,34031,-48068,373696,-346331,18446744073709544950
2003,1616670000,82947070,82947070,26817315,20673,5129,38028054,44841932,59391,17693,786,4343,0.000716011,0.000213305,99.9284,0.0213305,82063964,54104315,27343250,27164597,27330903,2670,27161748,5,174,22,152,9.24141e-08,3.21601e-06,100,0.000321601,54720714,26939718,26874149,26977699,373784,26856474,37981,17675,65569,7762,57807,8570,62302,0.000656094,0.00243392,99.9344,0.243392,0.000469971,0.000508784,99.9638,0.0130367,77640,36155,-48063,373784,-344207,18446744073709545038
2004,1616673600,82988469,82988469,26832183,20681,5129,38046952,44864411,59413,17693,786,4343,0.000715919,0.000213198,99.9284,0.0213198,82106437,54132881,27358091,27179438,27345744,2670,27176589,5,174,22,152,9.23653e-08,3.21431e-06,100,0.000321431,54748346,26953443,26887874,26991424,373875,26870192,37981,17682,65569,7762,57807,8570,62302,0.00065602,0.00243268,99.9344,0.243268,0.000469908,0.000508524,99.9638,0.0130301,78756,37187,-48056,373875,-343175,18446744073709545129
2005,1616677200,83034987,83034987,26848417,20688,5129,38068810,44889055,59429,17693,786,4343,0.00071571,0.000213079,99.9284,0.0213079,82152557,54163972,27374340,27195687,27361993,2670,27192838,5,174,22,152,9.23123e-08,3.21247e-06,100,0.000321247,54778217,26968285,26902714,27006266,373968,26885026,37981,17688,65571,7764,57807,8572,62302,0.000655882,0.00243141,99.9344,0.243141,0.000469777,0.00050825,99.9638,0.0130227,80165,38507,-48052,373968,-341855,18446744073709545222
2006,1616680800,83081810,83081810,26864083,20700,5129,38089955,44914696,59466,17693,786,4343,0.000715752,0.000212959,99.9284,0.0212959,82190366,54190562,27389976,27211323,27377629,2670,27208474,5,174,22,152,9.2267e-08,3.21089e-06,100,0.000321089,54800390,26979239,26913668,27017223,374097,26895975,37984,17693,65571,7764,57807,8572,62302,0.000655801,0.00243042,99.9344,0.243042,0.000469791,0.000507989,99.9638,0.0130157,84847,43065,-48047,374097,-337297,18446744073709545351
2007,1616684400,83127113,83127113,26880190,20708,5129,38110073,44939851,59496,17693,786,4343,0.000715723,0.000212843,99.9284,0.0212843,82247471,54226986,27406071,27227418,27393724,2670,27224569,5,174,22,152,9.2205e-08,3.20873e-06,100,0.000320873,54841400,26999568,26933995,27037552,374273,26916294,37984,17701,65573,7766,57807,8574,62302,0.000655603,0.00242867,99.9344,0.242867,0.000469731,0.000507686,99.9638,0.013008,80615,38663,-48041,374273,-341699,18446744073709545527
2008,1616688000,83172128,83172128,26896566,20717,5129,38130707,44964213,59515,17693,786,4343,0.000715564,0.000212728,99.9284,0.0212728,82319357,54270968,27422441,27243788,27410094,2670,27240939,5,174,22,152,9.21303e-08,3.20613e-06,100,0.000320613,54896916,27027180,26961592,27065165,374414,26943876,37985,17716,65588,7781,57807,8589,62302,0.000655488,0.00242674,99.9345,0.242674,0.000469605,0.000507417,99.9638,0.0129996,69388,27295,-48041,374414,-353067,18446744073709545668
2009,1616691600,83216132,83216132,26912177,20729,5129,38150392,44988499,59548,17693,786,4343,0.000715582,0.000212615,99.9284,0.0212615,82356612,54297272,27438031,27259378,27425684,2670,27256529,5,174,22,152,9.20857e-08,3.20458e-06,100,0.000320458,54918581,27037894,26972306,27075879,374532,26954580,37985,17726,65588,7781,57807,8589,62302,0.000655598,0.00242578,99.9344,0.242578,0.000469635,0.000507167,99.9638,0.0129929,50665,32063,-48031,374532,-371898,18446744073709522187
2010,1616695200,83258021,83258021,26926650,20732,5129,38169738,45011032,59558,17693,786,4343,0.000715342,0.000212508,99.9285,0.0212508,82393049,54322563,27452491,27273838,27440144,2670,27270989,5,174,22,152,9.20428e-08,3.20309e-06,100,0.000320309,54940558,27048725,26983132,27086712,374677,26965404,37987,17728,65593,7781,57812,8589,62307,0.00065541,0.00242499,99.9345,0.242499,0.000469485,0.000506957,99.9638,0.0129866,54299,35549,-48034,374677,-368412,18446744073709522332
2011,1616698800,83300837,83300837,26941765,20738,5129,38189197,45034371,59576,17693,786,4343,0.000715191,0.000212399,99.9285,0.0212399,82458395,54362636,27467600,27288947,27455253,2670,27286098,5,174,22,152,9.19749e-08,3.20073e-06,100,0.000320073,54990795,27073689,27008091,27111677,374828,26990356,37988,17735,65598,7781,57817,8589,62312,0.000655064,0.00242294,99.9345,0.242294,0.000469329,0.000506656,99.9638,0.0129788,44449,25550,-48032,374828,-378411,18446744073709522483
2012,1616702400,83344785,83344785,26957011,20742,5129,38209756,45057752,59584,17693,786,4343,0.00071491,0.000212287,99.9285,0.0212287,82494951,54388431,27482842,27304189,27470495,2670,27301340,5,174,22,152,9.19313e-08,3.19921e-06,100,0.000319921,55012109,27084242,27018644,27122230,374931,27000906,37988,17738,65598,7781,57817,8589,62312,0.00065492,0.002422,99.9345,0.2422,0.000469168,0.000506409,99.9639,0.0129722,49138,30139,-48029,374931,-373822,18446744073709522586
2013,1616706000,83385191,83385191,26971304,20747,5129,38228482,45079421,59595,17693,786,4343,0.000714695,0.000212184,99.9285,0.0212184,82541646,54418783,27497134,27318481,27484787,2670,27315632,5,174,22,152,9.188e-08,3.19743e-06,100,0.000319743,55044512,27100302,27034704,27138290,375072,27016962,37988,17742,65598,7781,57817,8589,62312,0.000654679,0.00242056,99.9345,0.242056,0.000469011,0.000506142,99.9639,0.0129655,47370,28234,-48025,375072,-375727,18446744073709522727
2014,1616709600,83421954,83421954,26984250,20752,5129,38245100,45099554,59607,17693,786,4343,0.000714524,0.00021209,99.9285,0.021209,82579045,54443837,27510071,27331418,27497724,2670,27328569,5,174,22,152,9.18378e-08,3.19595e-06,100,0.000319595,55068974,27112419,27046820,27150407,375186,27029074,37988,17746,65599,7782,57817,8590,62312,0.000654534,0.00241952,99.9345,0.241952,0.000468898,0.000505921,99.9639,0.0129597,48191,28944,-48022,375186,-375017,18446744073709522841
2015,1616713200,83454647,83454647,26995473,20753,5130,38260667,45116671,59610,17699,786,4344,0.00071428,0.000212079,99.9286,0.0212079,82602978,54461324,27521292,27342639,27508945,2670,27339790,5,174,22,152,9.18083e-08,3.19493e-06,100,0.000319493,55081686,27118685,27053086,27156673,375276,27035338,37988,17748,65599,7782,57817,8590,62313,0.000654457,0.00241896,99.9346,0.241896,0.000468768,0.000505785,99.9639,0.0129593,53146,33811,-48020,375276,-370150,18446744073709522931
2016,1616716800,83480657,83480657,27005031,20754,5130,38272269,45131076,59613,17699,786,4344,0.000714094,0.000212013,99.9286,0.0212013,82625989,54477509,27530841,27352188,27518494,2670,27349339,5,174,22,152,9.1781e-08,3.19398e-06,100,0.000319398,55095148,27125321,27059721,27163310,375368,27041972,37989,17749,65600,7782,57818,8590,62314,0.000654333,0.0024184,99.9346,0.24184,0.000468654,0.000505641,99.9639,0.0129554,56060,36633,-48020,375368,-367328,18446744073709523023
2017,1616720400,83508767,83508767,27014763,20755,5130,38285339,45146111,59618,17699,786,4344,0.000713913,0.000211942,99.9286,0.0211942,82658770,54498644,27540584,27361931,27528237,2670,27359082,5,174,22,152,9.17454e-08,3.19274e-06,100,0.000319274,55118186,27136713,27071113,27174702,375495,27053363,37989,17750,65600,7782,57818,8590,62314,0.000654095,0.00241739,99.9346,0.241739,0.000468518,0.000505455,99.9639,0.0129508,54411,34858,-48019,375495,-369103,18446744073709523150
2018,1616724000,83533970,83533970,27023752,20761,5130,38296688,45159951,59632,17699,786,4344,0.000713865,0.000211878,99.9286,0.0211878,82682217,54514783,27549561,27370908,27537214,2670,27368059,5,174,22,152,9.17182e-08,3.19179e-06,100,0.000319179,55132656,27143875,27078275,27181864,375568,27060521,37989,17754,65600,7782,57818,8590,62314,0.00065407,0.00241675,99.9346,0.241675,0.000468489,0.000505307,99.9639,0.0129469,56226,36604,-48015,375568,-367357,18446744073709523223
2019,1616727600,83559766,83559766,27032189,20766,5130,38307391,45175026,59650,17699,786,4344,0.00071386,0.000211812,99.9286,0.0211812,82717874,54536618,27557696,27379043,27545349,2670,27376194,5,174,22,152,9.16815e-08,3.19052e-06,100,0.000319052,55160178,27157575,27091975,27195565,375628,27074216,37990,17759,65600,7782,57818,8590,62314,0.000653924,0.00241553,99.9346,0.241553,0.000468455,0.00050512,99.9639,0.0129424,50661,30984,-48010,375628,-372977,18446744073709523283
2020,1616731200,83580919,83580919,27039927,20768,5130,38316386,45187179,59655,17699,786,4344,0.000713739,0.000211759,99.9286,0.0211759,82741549,54552274,27565437,27386784,27553090,2670,27383935,5,174,22,152,9.16552e-08,3.1896e-06,100,0.00031896,55176112,27165490,27099890,27203480,375680,27082128,37990,17762,65600,7782,57818,8590,62314,0.000653844,0.00241483,99.9346,0.241483,0.000468376,0.000504983,99.9639,0.012939,50487,30761,-48007,375680,-373200,18446744073709523335
2021,1616734800,83605000,83605000,27048330,20770,5130,38326843,45200798,59657,17702,786,4344,0.000713558,0.000211734,99.9286,0.0211734,82774237,54572736,27573820,27395167,27561473,2670,27392318,5,174,22,152,9.16208e-08,3.18841e-06,100,0.000318841,55200417,27177569,27111968,27215560,375752,27094204,37991,17764,65601,7782,57819,8590,62315,0.000653627,0.00241379,99.9346,0.241379,0.00046824,0.000504834,99.9639,0.012937,46792,26995,-48006,375752,-376966,18446744073709523407
